college_id,college_name,type,course,year,tuition_annual,hostel_annual,other_annual,nri_tuition,is_official,source_url,note
col_9282705532,"JIPMER KARAIKAL, JIPMER Academic Campus",JIPMER,MBBS,,5550,12000,5000,0,0,,type-based indicative estimate (medical)
col_4471155426,JIPMER PUDUC HERRY,JIPMER,MBBS,,5550,12000,5000,0,0,,type-based indicative estimate (medical)
col_9561525390,"JLN IMS, IMPHAL",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5775615633,"JLN IMS, IMPHAL, Prompat, Imphal East",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1082170610,"JLN Medical College, Datta Meghe, Wardha",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4436976923,"JLN Medical College, Datta Meghe, Wardha, Sawangi (Meghe), Wardha",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_2419367491,"JLN Medical College, Datta Meghe, Wardha, Sawangi (Meghe), Wardha, Maharas htra State, Indi a, Maharas htra",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3469338363,JSS Dental College,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_0067416975,"JSS Medical College, Mysuru",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6943895204,"Jagadgur u Gangadh ar Mahasw amigalu Moorusa virmath Medical College, Hubballi, KLE Jagadgur u Gangadh ar Mahasw amigalu Moorusa virmath Medical College Gabbur Cross Hubballi, Karnatak a",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4665345450,"Jagadguru Gangadhar Mahaswamigalu Moor usavirmath Medical College, Hubballi",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3974588998,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi, KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6956295160,Jannayak Karpoori Thakur Medical college and Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7343024605,"Jawahar Lal Nehru Medical College, Belagavi",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2829126709,"Jawahar Lal Nehru Medical College, Belagavi, J.N. Medical College Campus",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_7435858356,Jawaharlal Nehru Institute of Dental Sciences,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_6746952608,"Jawaharlal Nehru Medical College, AMU, ALIGARH",CENTRAL,MBBS,,30000,20000,15000,0,0,,type-based indicative estimate (medical)
col_5675280241,"Jawaharlal Nehru Medical College, AMU, ALIGARH, ALIGARH MUSLIM UNIVERSITY, ALIGARH",CENTRAL,MBBS,,30000,20000,15000,0,0,,type-based indicative estimate (medical)
col_4222440774,"Jawaharlal Nehru Medical College, Bhagalpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6609796462,"Jawaharlal Nehru Medical College, Bhagalpur, SUKHRAJ RAI PATH, BHAGALPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_07ce5cfcfbae,"Jawaharlal Nehru Medical Universit College, y AMU, ALIGAR H, ALIGARH MUSLIM ALIGARH",CENTRAL,MBBS,,30000,20000,15000,0,0,,type-based indicative estimate (medical)
col_8740587435,Jhargram Government Medical College and Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9802723146,Jorhat Medical College and Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1434513743,K M Shah Dental Collegel,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_7873102306,"K.A.P. VISWANATHAM G.M.C., TIRUCHI RAPALLI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7648171640,"K.A.P. VISWANATHAM G.M.C., TIRUCHIRAPALLI, PERIYAMILAGUPARAI, TIRUCHIRAPALLI-620001",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0591325641,"K.A.P. VISWANATHAM Govt Medical College, TIRUCHIRAP ALLI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6029770388,"K.A.P. VISWANATHAM Govt Medical College, TIRUCHIRAPALLI, PERIYAMILAGUPARAI, TIRUCHIRAPALLI-620001",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4452960204,"K.S Hegde Medical Academy, Mangaluru",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_8004581877,"K.S Hegde Medical Academy, Mangaluru, Deralakatte, Mangaluru",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6726363731,"KANYAKUMARI GOVT. MED. COLL., ASARIPALLA M",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3164538315,"KANYAKUMARI GOVT. MED. COLL., ASARIPALLAM, ASARIPALLAM",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7458588347,"KARNATAK INST. OF MEDICAL SC., HUBLI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1059399544,"KGMC, LUCKNOW",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4520149164,KLE VK Inst. of Dental Scie. Belagavi,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_9305152496,"KURNOOL MEDICAL COLLEGE, KURNOOL, BUDHAWARPET, KURNOOL.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7101028922,Kakatiya Medical College Warangal,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1452015650,Kalinga Institute of Dental Sciences,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_2004912279,"Kalinga Institute of Medical Sciences, Bhubaneswar",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6958925698,"Kalpana Chawla Govt. Medical College, Karnal",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1820280324,"Kalpana Chawla Govt. Medical College, Karnal, Kalpana Chawla Govt. Medical College, Karnal",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7048353974,"Kalyan Singh Government Medical College, Bulandshahr, Uttar Prades",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4142729598,"Karwar Institute of Medical Sciences, Karwar",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7645301781,"Karwar Institute of Medical Sciences, Karwar, D ISTRICT HOSPIT AL PREMIS ES",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3591647713,"Kasturba Medical College, Manipal Univ., Mangalore",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_0261101445,"Kasturba Medical College, Manipal Univ., Manipal",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_ap_1bbe86e0e9db,"Katuri Medical College & Hospital, Chinakondrupadu, Guntur Dist.",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_ap_6c7138d8953f,"Katuri Medical College and Hospital, Guntur",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_0949686711,"Kodagu Institute of Medical Sciences, Kodagu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3832862371,"Kodagu Institute of Medical Sciences, Kodagu, Kodagu Institute of Medical Sciences, Madikeri.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9026774982,"Kodagu Institute of Medical Sciences, Kodagu, Kodagu Institute of Medical Sciences, Madikeri., Karnatak a",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9513182912,Kokrajhar Medical College & Hospital Rangalikhata,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_ae4c03e1ddfe,"Konaseema Institute of Medical Sciences and Research Foundation , Amalapuram",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_3673746129,Koppal Institute of Medical Sciences,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3605118560,"Krishna Inst. of Med. Scie., Karad",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0179135120,"Krishna Inst. of Med. Scie., Karad, KARAD",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_ap_ab817b8d14ab,"Kurnool Medical College, Kurnool",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_a63527d31d70,"Kurnool Medical College, Kurnool - 518 002",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9344492169,"L.L.R.M. MEDICAL COLLEGE, MEERUT",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9943639411,"L.L.R.M. MEDICAL COLLEGE, MEERUT, LALA LAJPAT RAI MEMORIAL, MEDICAL COLLEGE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2740684644,"LOKMANYA TILAK MUNICIPAL M C, MUMBAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3027033367,Lady Hardinge Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5683858289,"Lakhimpur Medical College, North Lakhimpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0428996755,"Lt. B R K Government Medical College, Jagdalpur",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1146317566,"Lt. B R K Government Medical College, Jagdalpur, LATE BALIRAM KASHYAP MEMORIAL GOVT. MEDICAL COLLEGE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6632887980,"Lt. L A M Govt. Medical College, Raigarh",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0818872715,"M.G.D.C. & HOSPIT AL, PUDUC HERRY, GOVT. OF PUDUC HERRY INSTITU TION, GORIME DU",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9121251376,M.G.D.C. & HOSPITAL,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9024905622,"M.G.M. MEDICAL COLLEGE, INDORE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2014543785,"M.G.M. MEDICAL COLLEGE, JAMSHEDPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5304579194,"M.P. SHAH MEDICA L COLLEG E, JAMNAG AR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3805284110,M.P. SHAH MEDICAL COLLEGE,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0662832242,"MADRAS MEDICAL COLLEGE, CHENNAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7008637315,"MADRAS MEDICAL COLLEGE, CHENNAI, MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, PARK TOWN, CHENNAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0139615818,"MADRAS MEDICAL COLLEGE, CHENNAI, MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI, PARK TOWN, CHENNAI, TA MIL NADU.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9977327878,"MADURAI MEDICAL COLLEGE, MADURAI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4117049527,"MAHARAJA K.C. GAJAPATI M.C., BRAHMAPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1561961645,"MAHARAJA K.C. GAJAPATI M.C., BRAHMAPUR, MKCG MEDICAL COLLEGE CAMPUS, BERHAMPUR, GANJAM",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7466608311,"MAHARANI LAXMI BAI MEDICAL COLL, JHANSI",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6812241776,"MAHARANI LAXMI BAI MEDICAL COLL, JHANSI, M.L.B. MEDICAL COLLEGE",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6227735533,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE, DEORIA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3807053711,"MALDA MED. COLLEGE, MALDA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8077378963,"MALDA MED. COLLEGE, MALDA, MaldaMedicalCollege, PS",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1266973109,MANAV RACHNA DENTAL COLLEGE FARIDABAD,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_7286986942,"MANDYA INST. OF MEDICAL SCI., MANDYA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6987771299,"MEDICA L COLLEG E, BHAVNA GAR, Ne ar S.T. Bus Stand",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2682127253,MEDICAL COLLEGE,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3296088503,"MEDICAL COLLEGE, BARODA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5859180463,"MEDICAL COLLEGE, BARODA, Government Medical College Baroda, Anandpura",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6936662730,"MEDICAL COLLEGE, KOLKATA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3570398144,"MG Inst. of Medical Sciences, Sevagram Wardha",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6496830135,"MGM Medical College, Auranga bad, N-6, Cidco, Auranga bad, Maharas htra",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9888023837,"MGM Medical College, Aurangabad",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6948752918,"MGM Medical College, Aurangabad, N-6, Cidco",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_8405482972,"MGM Medical College, Aurangabad, N-6, Cidco, Aurangabad",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6522523396,"MGM Medical College, Navi Mumbai",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9066338934,"MGM Medical College, Navi Mumbai, MGM Medical College, Plot No. 1-2",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_4046669946,MIDNAPORE MEDICAL COLLEGE,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6612780124,MM College of Dental Scie. and Res.,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_2802915652,"MM Inst. Med. and Researc h, Mullana, M.M. INSTITU TE OF MEDICA L SCIENC ES AND RESEAR CH, MULLAN A, AMBALA, HARYAN A.",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6672927213,"MM Inst. Med. and Research, Mullana",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_2982415797,"MM Inst. Med. and Research, Mullana, M.M. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, MULLANA, AMBALA",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_0899524976,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5205515854,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD, Principal Office Moti Lal Nehru Medical College",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3126247120,MRA MEDICAL COLLEGE AMBEDKAR NAGAR,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9123439991,MYSORE MED.& RESEARCH INST. MYSORE,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3614050545,"MYSORE MED.& RESEARCH INST. MYSORE, Mysore Medical College and Research Institute",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_a020c2944368,"Maharaja Institute of Medical Sciences, Vizianagaram",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3803890474,Maharaja Jitendra Narayan Medical College and Hospital Coochbehar,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_dddab1a5992f,"Maharajah Institute of Medical Sciences (MIMS), Nellimarla, Vizianagaram Dist.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2204715886,"Maharishi Chyawan Medical College, Koriawas, Narnaul(Mahendergarh)",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_2637150109,Mahatma Gandhi Medical College,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_3502452581,"Mahatma Gandhi Mission Medical College, Nerul",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_7144930191,"Mahatma Gandhi Mission Medical College, Vashi, Navi Mumbai",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_0871484596,"Mahatma Gandhi Missions Medical College, Panvel, Gate No. 2, MGM Education Campus",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_4587958959,Mahatma Gandi Mission Medical College vashi,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_9563489689,"Mahatma Gandi Mission Medical College vashi, Se ctor 30, Vashi, Navi Mumbai, Maharas htra",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5396362874,"Mahatma Vidur Autonomous State Medical College, Bijnor",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1446803170,Malla Reddy Dental College For Women,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5773368908,Malla Reddy Institute of Dental Sciences,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5395090893,"Malla Reddy Institute of Medical Sciences, Hyderabad",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_6108623861,"Malla Reddy Medical College for Women, Hyderabad",DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_7413425843,Manipal College of Dental Sce.,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_5481195636,Manipal College of Dental Science,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_3214685229,Manipal Tata Medical College,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_4024733300,Maulana Azad Institute of Dental Sciences,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_8629096714,Maulana Azad Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4290450435,"Medinirai Medical College (previously Known as Palamu Medical College), Palamu",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3274885958,Meenakshi Ammal Dental College and Host.,DEEMED,BDS,,600000,150000,80000,1500000,0,,type-based indicative estimate (dental)
col_8870154591,Meenakshi Medical College Hospital and Research Institute,DEEMED,MBBS,,2200000,200000,100000,4000000,0,,type-based indicative estimate (medical)
col_4742222470,Mursidabad M C & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_de3cbcaa9b55,"Muslim Faculty of Dentistry, Jamia Millia Islamia",CENTRAL,BDS,,450000,120000,60000,1200000,0,,type-based indicative estimate (dental)
col_r3_cbbd0bba2a5c,"Muslim Faculty of OBC Dentistry, Jamia Millia Islamia",CENTRAL,BDS,,450000,120000,60000,1200000,0,,type-based indicative estimate (dental)
col_9823126674,"NAGALA ND INSTITU TE OF MEDICA L SCIENC E AND RESEAR CH PHIREB AGIE, KOHIMA - 797001, Phreibag ei, Kohima, Nagalan d",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_3659152312,"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE, KOHIMA - 797001",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6407739141,"NAGALAND INSTITUTE OF MEDICAL SCIENCE AND RESEARCH PHIREBAGIE, KOHIMA - 797001,Phreibagei, Kohima, Nagaland, 797001",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1835869168,NAIR HOSP DENTAL COLLEGE & HOSP,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_6104315041,"NALANDA MEDICAL COLLEGE, PATNA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6986321536,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7191472077,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5995194370,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, SSR College Campus",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_r3_06f152de22c2,"NCR College of Medical Widows Sciences, New of",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9549026838,NDMC Medical College,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7452498916,"NEIGRIHMS, SHILLONG",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0337267460,"NETAJI SUBHASH CHANDRA BOSE MC, JABALPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9358700175,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_4160780473,"NORTH BENGAL DENT.C OLL, SUS HRUTNA GAR",GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_7857008466,NORTH BENGAL DENT.COLL,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_4632002787,"NORTH BENGAL MED.COLL, DARJEELING",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_b081f302bfd6,"NRI Institute of Medical Sciences, Sangivalasa, Visakhapatnam Dist.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_b6ac348c36ea,"NRI Institute of Medical Sciences, Visakhapatnam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_28d2feda3134,"NRI Medical College & Hospital, Chinnakakani, M angalagiri, Guntur Dist.",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_00d7c2d19a00,"NRI Medical College, Chinnakakani",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8686270664,Nagaon Medical college,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7529472000,"Nagaon Medical college, Dipholu, Mohkhuli Chariali",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7945183438,Nalbari Medical College & Hospital Dakhingaon,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_4289d3009b9f,"Narayana Medical College, Chintareddypalem, Nellore Dist. 524 002",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_ap_0f62d53695d6,"Narayana Medical College, Nellore",PRIVATE,MBBS,,1200000,150000,80000,3000000,0,,type-based indicative estimate (medical)
col_r3_b8569ca1978c,"Open Faculty of Seat Dentistry, Jamia Millia Islamia",CENTRAL,BDS,,450000,120000,60000,1200000,0,,type-based indicative estimate (dental)
col_5082192849,Osmania Medical College Koti,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8519867258,"Osmania Medical College Koti, HYDER ABAD, Telangan a",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6199726032,"Osmania Medical College Koti, HYDERABAD",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5831700221,"Osmania Medical College Koti, KOTi, HYDERABAD",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_ap_c075201b10a2,"P.E.S. Institute of Medical Sciences and Research, Kuppam",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7941370351,PATNA DENTAL COLLEGE & HOSPITAL,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_7294626919,"PATNA MEDICAL COLLEGE, PATNA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5602378070,"PATNA MEDICAL COLLEGE, PATNA, ASHOK RAJPATH, PATNA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_8605055792,PB. GOVT. DENTAL COLLEGE & HOSP,GOVT,BDS,,50000,25000,15000,0,0,,type-based indicative estimate (dental)
col_2332578501,"PT. B.D. SHARMA PGIMS, ROHTAK",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_0182447173,"PT. B.D. SHARMA PGIMS, ROHTAK, Pt. B.D. Sharma PGIMS, Rohtak",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_6066696814,"Phulo Jhano Medical College, Dumka",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9431227088,"Phulo Jhano Medical College, Dumka, P HULO JHANO MEDICA L COLLEG E DUMKA, Jharkhan d",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_7058818028,"Phulo Jhano Medical College, Dumka, PHULO JHANO MEDICAL COLLEGE DUMKA",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_5890019544,Prafulla Chandra Sen Government Medical College & Hospital,GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_1091586800,"Pt. D.D.U MEDICAL COLLEGE, RAJKOT",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
col_9935254673,"Pt. J N M MEDICAL COLLEGE, RAIPUR",GOVT,MBBS,,35000,25000,15000,0,0,,type-based indicative estimate (medical)
